,Sensitivity,theta,zeta
516,2.0,21.65829145728643,1.929986682966919
517,2.0,21.758793969849247,1.9423681557357944
518,2.0,21.859296482412063,1.9526137929507903
519,2.0,21.959798994974875,1.961074489943014
520,2.0,22.060301507537687,1.9680492678296848
521,2.0,22.160804020100503,1.9737909887597858
522,2.0,22.26130653266332,1.9785121568579331
523,2.0,22.36180904522613,1.9823904633614329
524,2.0,22.462311557788944,1.9855738844153348
525,2.0,22.56281407035176,1.9881852420674047
526,2.0,22.663316582914575,1.9903262052193929
527,2.0,22.763819095477388,1.9920807477981406
528,2.0,22.8643216080402,1.9935181041805508
529,2.0,22.964824120603016,1.9946952728876692
530,2.0,23.06532663316583,1.9956591230239782
531,2.0,23.165829145728644,1.9964481568437693
532,2.0,23.266331658291456,1.9970939781751182
533,2.0,23.366834170854272,1.9976225115283661
534,2.0,23.467336683417088,1.998055011381817
535,2.0,23.5678391959799,1.9984088958663735
536,2.0,23.668341708542712,1.9986984341395406
537,2.0,23.768844221105528,1.9989353122840232
538,2.0,23.869346733668344,1.9991290986361951
539,2.0,23.969849246231156,1.9992876260418633
540,2.0,24.07035175879397,1.9994173056188633
541,2.0,24.170854271356784,1.9995233841314284
542,2.0,24.2713567839196,1.9996101549980676
543,2.0,24.371859296482413,1.9996811312109892
544,2.0,24.472361809045225,1.999739186992178
545,2.0,24.57286432160804,1.9997866738049288
546,2.0,24.673366834170857,1.999825515340946
547,2.0,24.77386934673367,1.9998572852782133
548,2.0,24.87437185929648,1.9998832709247285
549,2.0,24.974874371859297,1.9999045253033039
550,2.0,25.075376884422113,1.9999219097722793
551,2.0,25.175879396984925,1.999936128898813
552,2.0,25.276381909547737,1.9999477589910468
553,2.0,25.376884422110553,1.9999572714408256
554,2.0,25.47738693467337,1.99996505181993
555,2.0,25.57788944723618,1.9999714155017485
556,2.0,25.678391959798994,1.9999766204401703
557,2.0,25.77889447236181,1.9999808776227594
558,2.0,25.879396984924625,1.9999843596212987
559,2.0,25.979899497487438,1.9999872075858933
560,2.0,26.080402010050253,1.9999895369658642
561,2.0,26.180904522613066,1.9999914421891605
562,2.0,26.28140703517588,1.9999930004898474
563,2.0,26.381909547738694,1.9999942750387516
564,2.0,26.48241206030151,1.9999953175041145
565,2.0,26.582914572864322,1.9999961701460174
566,2.0,26.683417085427138,1.9999968675294655
567,2.0,26.78391959798995,1.999997437925552
568,2.0,26.884422110552766,1.9999979044575
569,2.0,26.984924623115578,1.9999982860380243
570,2.0,27.085427135678394,1.9999985981360189
571,2.0,27.185929648241206,1.9999988534036377
572,2.0,27.286432160804022,1.9999990621891959
573,2.0,27.386934673366834,1.999999232956674
574,2.0,27.48743718592965,1.999999372628837
575,2.0,27.587939698492463,1.9999994868678759
576,2.0,27.68844221105528,1.999999580304946
577,2.0,27.78894472361809,1.99999965672791
578,2.0,27.889447236180906,1.9999997192348924
579,2.0,27.98994974874372,1.999999770359876
580,2.0,28.090452261306535,1.9999998121754274
581,2.0,28.190954773869347,1.9999998463767168
582,2.0,28.291457286432163,1.9999998743502365
583,2.0,28.391959798994975,1.999999897230012
584,2.0,28.49246231155779,1.9999999159435706
585,2.0,28.592964824120603,1.9999999312495464
586,2.0,28.69346733668342,1.9999999437684315
587,2.0,28.79396984924623,1.999999954007732
588,2.0,28.894472361809047,1.9999999623825409
589,2.0,28.99497487437186,1.9999999692323671
590,2.0,29.095477386934675,1.9999999748348969
591,2.0,29.195979899497488,1.9999999794172527
592,2.0,29.296482412060303,1.9999999831652
593,2.0,29.396984924623116,1.9999999862306765
594,2.0,29.49748743718593,1.9999999887379558
595,2.0,29.597989949748744,1.9999999907886803
596,2.0,29.69849246231156,1.9999999924659853
597,2.0,29.798994974874372,1.9999999938378665
598,2.0,29.899497487437188,1.9999999949599396
599,2.0,30.0,1.9999999958776926
