Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AH,26,45,31.2,50.91168824543143,53,426377.72892174975,53,0.5527784976582382,140.0,139400.0,57320,214720.0
AH,26,45,31.2,50.91168824543143,49,419521.3047467603,49,0.5453490936910028,140.0,139400.0,55560,212960.0
AH,26,45,31.2,50.91168824543143,55,429453.23516960256,55,0.556189083443409,140.0,139400.0,58200,215600.0
AH,26,45,31.2,50.91168824543143,57,432320.4988571367,57,0.5594201146857256,140.0,139400.0,59080,216480.0
AH,26,45,31.2,50.91168824543143,59,434996.8002900388,59,0.5624864911126174,140.0,139400.0,59960,217360.0
AH,26,45,31.2,50.91168824543143,61,437497.4999852304,61,0.5654014571376643,140.0,139400.0,60840,218240.0
AH,26,45,31.2,50.91168824543143,63,439836.30232762336,63,0.568176829195337,140.0,139400.0,61720,219120.0
AH,26,45,31.2,50.91168824543143,65,442025.47653447953,65,0.570823186264751,140.0,139400.0,62600,220000.0
AH,26,45,31.2,50.91168824543143,67,444076.0428268054,67,0.573350030393624,140.0,139400.0,63480,220880.0
AH,26,45,31.2,50.91168824543143,69,445997.930073632,69,0.5757659226250839,140.0,139400.0,64360,221760.0
AH,26,45,31.2,50.91168824543143,71,447800.109912829,71,0.5780785986416628,140.0,139400.0,65240,222640.0
AH,26,45,31.2,50.91168824543143,73,449490.7113696238,73,0.580295067593682,140.0,139400.0,66120,223520.0
AH,26,45,31.2,50.91168824543143,111,467384.7724105895,111,0.6101406087598573,140.0,139400.0,82840,240240.0
AH,26,45,31.2,50.91168824543143,75,451077.1192239395,75,0.5824216969152585,140.0,139400.0,67000,224400.0
AH,26,45,31.2,50.91168824543143,79,453963.6691298064,79,0.586428126450704,140.0,139400.0,68760,226160.0
AH,26,45,31.2,50.91168824543143,107,466407.8232145056,107,0.6077807085503795,140.0,139400.0,81080,238480.0
AH,26,45,31.2,50.91168824543143,105,465859.90526038106,105,0.6065495041553994,140.0,139400.0,80200,237600.0
AH,26,45,31.2,50.91168824543143,103,465269.80194491136,103,0.6052819259602708,140.0,139400.0,79320,236720.0
AH,26,45,31.2,50.91168824543143,101,464635.43205650966,101,0.6039761794663353,140.0,139400.0,78440,235840.0
AH,26,45,31.2,50.91168824543143,99,463954.5692835112,99,0.6026303450642077,140.0,139400.0,77560,234960.0
AH,26,45,31.2,50.91168824543143,77,452566.0587700696,77,0.5844642854072742,140.0,139400.0,67880,225280.0
AH,26,45,31.2,50.91168824543143,95,462443.653806852,95,0.5998100391083657,140.0,139400.0,75800,233200.0
AH,26,45,31.2,50.91168824543143,91,460715.803661913,91,0.5968026839483044,140.0,139400.0,74040,231440.0
AH,26,45,31.2,50.91168824543143,89,459762.9921089958,89,0.595222365112335,140.0,139400.0,73160,230560.0
AH,26,45,31.2,50.91168824543143,87,458746.42888730136,87,0.5935870771973936,140.0,139400.0,72280,229680.0
AH,26,45,31.2,50.91168824543143,85,457662.4039983332,85,0.5918936213036826,140.0,139400.0,71400,228800.0
AH,26,45,31.2,50.91168824543143,83,456506.901565022,83,0.5901385347914314,140.0,139400.0,70520,227920.0
AH,26,45,31.2,50.91168824543143,81,455275.56689487095,81,0.5883180628815048,140.0,139400.0,69640,227040.0
AH,26,45,31.2,50.91168824543143,93,461608.29679059575,93,0.5983309939774644,140.0,139400.0,74920,232320.0
AH,26,45,31.2,50.91168824543143,145,470817.3480343141,145,0.6259993770297867,140.0,139400.0,97800,255200.0
AI,23,42,19.55,65.33666658163699,115,291475.5298516215,115,0.5252903105815309,172.0,145560.0,79340,241900.0
AI,23,42,19.55,65.33666658163699,113,291473.3576428592,113,0.5244687832446073,172.0,145560.0,78508,241068.0
